2020-01-03 19:51:50,557 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 19:51:50,557 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 19:51:50,557 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 19:52:53,861 - Model:BayesAlgorithm.py - Fun:__init__ - Message:TF_IDF模型初始化结束 - Line:18
2020-01-03 19:52:53,861 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 19:52:53,861 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 19:52:53,872 - Model:BayesAlgorithm.py - Fun:getTestDat - Message:获取测试集分词结果 - Line:61
2020-01-03 19:52:53,872 - Model:BayesAlgorithm.py - Fun:getTestDat - Message:获取测试集分词结果 - Line:61
2020-01-03 19:52:53,872 - Model:BayesAlgorithm.py - Fun:getTestDat - Message:获取测试集分词结果 - Line:61
2020-01-03 19:52:55,478 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 19:52:55,478 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 19:52:55,478 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 19:52:55,478 - Model:Document_Mongo.py - Fun:bunchSaveFile - Message:将文件信息转换为bunch对象 - Line:37
2020-01-03 20:02:38,153 - Model:BayesAlgorithm.py - Fun:__init__ - Message:TF_IDF模型初始化结束 - Line:18
2020-01-03 20:02:38,154 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 20:02:38,154 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 20:02:38,174 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:02:38,174 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:02:38,174 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:03:14,941 - Model:BayesAlgorithm.py - Fun:__init__ - Message:TF_IDF模型初始化结束 - Line:18
2020-01-03 20:03:14,942 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 20:03:14,942 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
